SEED: 5095 REWARD: 100 SUCCESS @ EP:  2264 [2.19418714 1.80646529 0.20941898 2.97125214] [-2.39973741 -2.0135806  -0.20943736 -2.78002767] TOTAL TIMESTEPS:  222538
SEED: 4068 REWARD: 100 SUCCESS @ EP:  2268 [1.55340469 2.1641883  0.20942403 2.95422007] [-2.39798596 -2.23085134 -0.20943637 -3.00600305] TOTAL TIMESTEPS:  203092
SEED: 5584 REWARD: 100 SUCCESS @ EP:  2392 [0.98564775 1.99821212 0.20943813 2.98005255] [-2.39752829 -2.05095299 -0.2094351  -2.9698177 ] TOTAL TIMESTEPS:  206275
SEED: 9740 REWARD: 100 SUCCESS @ EP:  2550 [2.39119791 2.36749785 0.20935971 2.47326844] [-2.3985471  -1.95601011 -0.20943932 -2.22986435] TOTAL TIMESTEPS:  213317
SEED: 7100 REWARD: 100 SUCCESS @ EP:  4612 [1.76519666 2.04704607 0.20938903 2.97903494] [-2.39537676 -2.50681153 -0.20943362 -2.75617007] TOTAL TIMESTEPS:  233072
SEED: 3615 REWARD: 100 SUCCESS @ EP:  4436 [1.25216571 1.97313857 0.20942982 3.16356139] [-2.39894164 -2.84273042 -0.2094351  -2.95480482] TOTAL TIMESTEPS:  235151
SEED: 1259 REWARD: 100 SUCCESS @ EP:  2315 [1.32317386 1.80137879 0.20942289 2.95797905] [-2.3998373  -2.04909137 -0.20943762 -2.72654462] TOTAL TIMESTEPS:  242003
SEED: 4507 REWARD: 100 SUCCESS @ EP:  2684 [1.57185072 1.76719841 0.2094149  3.10510258] [-2.39645571 -2.21761565 -0.20943821 -2.7252366 ] TOTAL TIMESTEPS:  286166
SEED: 6040 REWARD: 100 SUCCESS @ EP:  6305 [2.36145144 3.01949682 0.20940603 2.84040349] [-2.39998522 -2.83640449 -0.20943063 -3.53913473] TOTAL TIMESTEPS:  786292
SEED: 741 REWARD: 100 FAILURE [1.23669317 1.99210175 0.20937158 2.7705565 ] [-2.39999574 -3.32245203 -0.20943789 -2.9726923 ] TOTAL TIMESTEPS:  958782
SEED: 6192 REWARD: 100 FAILURE [2.35249899 2.59896836 0.20943208 2.95910466] [-2.39999907 -3.15061867 -0.2094383  -1.98480259] TOTAL TIMESTEPS:  988230
SEED: 862 REWARD: 100 FAILURE [2.39906763 3.10425299 0.20942415 2.96951097] [-2.39999877 -3.10812029 -0.20943693 -2.74651234] TOTAL TIMESTEPS:  1126916
SEED: 1896 REWARD: 100 FAILURE [1.49353556 1.99420562 0.20942525 2.7352098 ] [-2.39999308 -3.01789738 -0.20943666 -2.96817458] TOTAL TIMESTEPS:  1128407
SEED: 9684 REWARD: 100 FAILURE [1.228855   1.97614824 0.20939953 3.43533709] [-2.39999343 -3.76693172 -0.209439   -2.95685271] TOTAL TIMESTEPS:  1221858
SEED: 5987 REWARD: 100 FAILURE [1.2872077  1.91817907 0.20942551 2.7899846 ] [-2.39999141 -2.76250656 -0.20943876 -2.92755347] TOTAL TIMESTEPS:  1382621
SEED: 7957 REWARD: 100 FAILURE [2.37371932 2.41067005 0.20942973 2.78815605] [-2.39999402 -3.13749414 -0.20943879 -2.9772373 ] TOTAL TIMESTEPS:  1286078
SEED: 371 REWARD: 100 FAILURE [1.62309982 1.80050279 0.20943943 2.95823064] [-2.39999938 -3.51435118 -0.20943876 -2.77606593] TOTAL TIMESTEPS:  1343910
